ID,Question
C057,"昨日午後にかかりつけの医療機関を定期受診した大腸癌終末期の患者が、今朝自宅で心肺停止状態となった。かかりつけの医療機関に搬送されて死亡確認が行われ、直接死因は大腸癌の進行と考えられた。
家族が患者の解剖を希望した場合、適切な対応はどれか。
- ａ 行政解剖を行う。
- ｂ 系統解剖を行う。
- ｃ 司法解剖を行う。
- ｄ 病理解剖を行う。
- ｅ 解剖を実施しない。"
C060,"次の文を読み、60～62 の問いに答えよ。
78 歳の男性。嗄声を主訴に来院した。
# 現病歴
1 か月前に嗄声が出現した。 2 週間前から飲水時に咳嗽が出現するようになり自宅近くの診療所で鎮咳薬を処方された。咳嗽は改善せず、 3 日前から喀痰に血液が混じるようになった。
# 既往歴
3 年前に原発性肺癌のために右肺下葉切除術が施行され経過観察となっていた。 1 年前から自己判断で定期的な受診を中断していた。
# 生活歴
65 歳までは会社員。妻と 2 人暮らし。喫煙は 70 歳まで 20 本/日を 50 年間。飲酒はビール 350 mL/日。
# 家族歴
弟が 70 歳台で胃癌。
# 現症
意識は清明。身長 162 cm、体重 54 kg。体温 36.2 ℃。脈拍 72/分、整。血圧 124/72 mmHg。呼吸数 16/分。SpO2 98 %（room air）。眼瞼結膜と眼球結膜に異常を認めない。頸静脈の怒張は認めない。心音と呼吸音に異常を認めない。腹部は平坦、軟で、肝・脾を触知しない。
# 検査所見
尿所見：蛋白（－）、糖（－）、潜血（－）。血液所見：赤血球 380 万、Hb 13.8 g/dL、Ht 35 %、白血球 7,600、血小板 24 万。血液生化学所見：総蛋白 6.0 g/dL、アルブミン 3.0 g/dL、総ビリルビン 0.7 mg/dL、AST 25 U/L、ALT 19 U/L、LD 343 U/L（基準 124～222）、尿素窒素 24 mg/dL、クレアチニン 0.8 mg/dL。胸部エックス線写真で右第 1 弓の突出を認める。胸部造影 CT で縦隔リンパ節腫大を認めた。腹部造影 CT と骨シンチグラフィで異常を認めなかった。腫大した縦隔リンパ節に対して超音波内視鏡下に穿刺生検を施行し、肺腺癌術後のリンパ節再発と診断された。
# 60
次に行うべき検査はどれか。
- ａ 頭部造影 MRI
- ｂ 腹部造影 MRI
- ｃ 頸部超音波検査
- ｄ 肺動脈造影検査
- ｅ 肺血流シンチグラフィ"
C061,"次の文を読み、60～62 の問いに答えよ。
78 歳の男性。嗄声を主訴に来院した。
# 現病歴
1 か月前に嗄声が出現した。 2 週間前から飲水時に咳嗽が出現するようになり自宅近くの診療所で鎮咳薬を処方された。咳嗽は改善せず、 3 日前から喀痰に血液が混じるようになった。
# 既往歴
3 年前に原発性肺癌のために右肺下葉切除術が施行され経過観察となっていた。 1 年前から自己判断で定期的な受診を中断していた。
# 生活歴
65 歳までは会社員。妻と 2 人暮らし。喫煙は 70 歳まで 20 本/日を 50 年間。飲酒はビール 350 mL/日。
# 家族歴
弟が 70 歳台で胃癌。
# 現症
意識は清明。身長 162 cm、体重 54 kg。体温 36.2 ℃。脈拍 72/分、整。血圧 124/72 mmHg。呼吸数 16/分。SpO2 98 %（room air）。眼瞼結膜と眼球結膜に異常を認めない。頸静脈の怒張は認めない。心音と呼吸音に異常を認めない。腹部は平坦、軟で、肝・脾を触知しない。
# 検査所見
尿所見：蛋白（－）、糖（－）、潜血（－）。血液所見：赤血球 380 万、Hb 13.8 g/dL、Ht 35 %、白血球 7,600、血小板 24 万。血液生化学所見：総蛋白 6.0 g/dL、アルブミン 3.0 g/dL、総ビリルビン 0.7 mg/dL、AST 25 U/L、ALT 19 U/L、LD 343 U/L（基準 124～222）、尿素窒素 24 mg/dL、クレアチニン 0.8 mg/dL。胸部エックス線写真で右第 1 弓の突出を認める。胸部造影 CT で縦隔リンパ節腫大を認めた。腹部造影 CT と骨シンチグラフィで異常を認めなかった。腫大した縦隔リンパ節に対して超音波内視鏡下に穿刺生検を施行し、肺腺癌術後のリンパ節再発と診断された。
61 縦隔リンパ節の局所再発に対して化学放射線療法を施行した。その後、薬剤性肺障害による呼吸不全をきたし、気管挿管による人工呼吸療法となった。薬剤性肺障害に対して治療を継続したが、呼吸状態の改善がみられない。14 日経過後も長期間の人工呼吸療法が必要な状態である。
この時点での呼吸管理で適切な処置はどれか。
- ａ 気管切開術
- ｂ ECMO 導入
- ｃ 声門上器具挿入
- ｄ 経鼻エアウェイ挿入
- ｅ 非侵襲的陽圧換気〈NPPV〉導入"
C063,"この患者の大腸に何らかの病変がある検査前確率（事前確率）を 20 % としたとき、便潜血反応陽性であった場合の検査後確率に最も近いのはどれか。 ただし、便潜血反応の感度は 80 %、特異度は 90 % とする。
- ａ 33 %
- ｂ 53 %
- ｃ 57 %
- ｄ 67 %
- ｅ 97 %"
C064,"便潜血反応陽性であったため下部消化管内視鏡検査を行うこととした。この患者への検査当日の前処置で適切なのはどれか。
- ａ 下半身を除毛する。
- ｂ 肛門周囲を消毒する。
- ｃ 腸管洗浄液を内服する。
- ｄ バリウムを内服する。
- ｅ ホルマリンを注腸する。"
C067,"次の文を読み、66～68 の問いに答えよ。
61 歳の男性。交通外傷のため救急車で搬入された。
現病歴　：　乗用車で走行中に塀に衝突し腹部を強打し動けない状態だった。シート
ベルトを装着しておりエアバッグが作動していた。目撃者が救急車を要請した。
既往歴　：　虚血性心疾患で抗血小板薬を服用している。
生活歴　：　飲酒は機会飲酒。
家族歴　：　父と兄が高血圧症で治療中である。
現　症　：　意識は清明。身長 162 cm、体重 54 kg。体温 37.0 ℃。心拍数 112/分、
整。血圧 80/44 mmHg。呼吸数 26/分。SpO2 98 %（リザーバー付マスク 10 L/分　酸素投与下）。皮膚は四肢に冷汗と湿潤を認める。眼瞼結膜と眼球結膜とに異常を
認めない。口腔内は乾燥している。頸静脈の怒張を認めない。心音と呼吸音とに異
常を認めない。腹部は膨満しており、肝・脾を触知しない。腸雑音は減弱してい
る。
検査所見　：　血液所見：赤血球 410 万、Hb 10.1 g/dL、Ht 40 %、白血球 10,300
（好中球 75 %、好酸球 1 %、好塩基球 1 %、単球 6 %、リンパ球 17 %）、血小板 32
万。血液生化学所見：総蛋白 7.2 g/dL、アルブミン 4.0 g/dL、総ビリルビン 0.9
mg/dL、直接ビリルビン 0.2 mg/dL、AST 65 U/L、ALT 34 U/L、LD 177 U/L（基
準 124～222）、ALP 55 U/L（基準 38～113）、γ-GT 32 U/L（基準 13～64）、アミラー
ゼ 130 U/L（基準 44～132）、CK 382 U/L（基準 59～248）、尿素窒素 22 mg/dL、ク
レアチニン 0.6 mg/dL、尿酸 6.2 mg/dL、血糖 228 mg/dL、HbA1c 5.8 %（基準
4.9～6.0）、Na 142 mEq/L、K 4.4 mEq/L、Cl 97 mEq/L。その後、頭頸部単純 CT では異常を認めなかった。胸腹部造影 CT では脾臓損
傷、脾臓内および周囲の造影剤血管外漏出像、腹腔内遊離ガス及び腹腔内液体貯留
を認めた。気管挿管を行い、緊急手術を予定した。
術前の対応で誤っているのはどれか。
ａ　低体温にする。
ｂ　輸血を準備する。
ｃ　抗菌薬を投与する。
ｄ　血液凝固検査を行う。
ｅ　動脈血ガス分析を行う。"
C068,"次の文を読み、66～68 の問いに答えよ。
61 歳の男性。交通外傷のため救急車で搬入された。
現病歴　：　乗用車で走行中に塀に衝突し腹部を強打し動けない状態だった。シート
ベルトを装着しておりエアバッグが作動していた。目撃者が救急車を要請した。
既往歴　：　虚血性心疾患で抗血小板薬を服用している。
生活歴　：　飲酒は機会飲酒。
家族歴　：　父と兄が高血圧症で治療中である。
現　症　：　意識は清明。身長 162 cm、体重 54 kg。体温 37.0 ℃。心拍数 112/分、
整。血圧 80/44 mmHg。呼吸数 26/分。SpO2 98 %（リザーバー付マスク 10 L/分　酸素投与下）。皮膚は四肢に冷汗と湿潤を認める。眼瞼結膜と眼球結膜とに異常を
認めない。口腔内は乾燥している。頸静脈の怒張を認めない。心音と呼吸音とに異
常を認めない。腹部は膨満しており、肝・脾を触知しない。腸雑音は減弱してい
る。
検査所見　：　血液所見：赤血球 410 万、Hb 10.1 g/dL、Ht 40 %、白血球 10,300
（好中球 75 %、好酸球 1 %、好塩基球 1 %、単球 6 %、リンパ球 17 %）、血小板 32
万。血液生化学所見：総蛋白 7.2 g/dL、アルブミン 4.0 g/dL、総ビリルビン 0.9
mg/dL、直接ビリルビン 0.2 mg/dL、AST 65 U/L、ALT 34 U/L、LD 177 U/L（基
準 124～222）、ALP 55 U/L（基準 38～113）、γ-GT 32 U/L（基準 13～64）、アミラー
ゼ 130 U/L（基準 44～132）、CK 382 U/L（基準 59～248）、尿素窒素 22 mg/dL、ク
レアチニン 0.6 mg/dL、尿酸 6.2 mg/dL、血糖 228 mg/dL、HbA1c 5.8 %（基準
4.9～6.0）、Na 142 mEq/L、K 4.4 mEq/L、Cl 97 mEq/L。8 小腸、腸間膜および脾臓の損傷に対して小腸切除と脾臓摘出を行った。小腸は浮
腫が認められたが、閉腹は可能であった。ICU 入室後、心拍数 68/分、血圧 132/76
mmHg まで改善した。動脈血ガス分析（調節呼吸、FIO2 0.3）は pH 7.40、PaCO2 35
Torr、PaO2 180 Torr、HCO3
－ 21 mEq/L、BE -6 mEq/L であった。
この段階で腹部コンパートメント症候群を評価するために腹腔内圧をモニターす
る際、最も有用な測定部位はどれか。
ａ　胸　腔
ｂ　食　道
ｃ　頭蓋内
ｄ　動脈内
ｅ　膀　胱"
C069,"次の文を読み、69～71 の問いに答えよ。
72 歳の女性。物忘れのため心配した夫に伴われて来院した。
現病歴　：　1 年前から、時折、財布の中にある金額があわないと訴えることがあっ
た。半年前から「家に知らない子どもが遊びに来ているが、挨拶をしてくれない」と
いう発言を繰り返すようになった。物忘れが徐々に悪化するため受診した。気分の
落ち込みはなく、趣味のガーデニングは楽しめている。睡眠障害と睡眠中の行動異
常を認めない。夫によると、知らない子どもが家に遊びに来たことはないという。
既往歴　：　25 歳時に異所性妊娠で手術。
生活歴　：　喫煙歴はない。飲酒は機会飲酒。夫と同居。車で 30 分の距離に長女夫
婦が住んでいる。
家族歴　：　父親は肺炎、母親は脳梗塞で死亡。
現　症　：　意識は清明。意思疎通は可能で、礼節は保たれている。身長 157 cm、
体重 52 kg。体温 36.2 ℃。脈拍 88/分、整。血圧 132/76 mmHg。呼吸数 12/分。
心音と呼吸音とに異常を認めない。腹部に異常を認めない。歩行は前傾姿勢で、歩
幅はやや小刻みである。脳神経系に異常を認めない。四肢筋力は正常だが、四肢に
歯車様筋強剛を認める。腱反射は正常で、運動失調、感覚障害を認めない。
検査所見　：　尿 所 見：蛋 白（－）、糖（－）。血 液 所 見：赤 血 球 438 万、Hb 13.2
g/dL、Ht 40 %、白血球 5,800、血小板 18 万。血液生化学所見：AST 26 U/L、
ALT 18 U/L、LD 162 U/L（基準 124～222）、γ-GT 16 U/L（基準 9 ～32）、アンモニ
ア 22 μg/dL（基準 18～48）、尿素窒素 16 mg/dL、クレアチニン 0.7 mg/dL、血糖
96 mg/dL、Na 142 mEq/L、K 4.2 mEq/L、Cl 98 mEq/L。CRP 0.1 mg/dL。頭部
単純 MRI では大脳皮質の萎縮を認める。
35 DKIX-01-CH-41
69 この患者に行う検査で最も適切なのはどれか。
ａ　Rorschach テスト
ｂ　標準型失語症検査〈SLTA〉
ｃ　改訂長谷川式簡易知能評価スケール
ｄ　日本版 Denver 式発達スクリーニング検査
ｅ　Hamilton うつ病評価尺度〈Hamilton Rating Scale for Depression〉"
C070,"次の文を読み、69～71 の問いに答えよ。
72 歳の女性。物忘れのため心配した夫に伴われて来院した。
現病歴　：　1 年前から、時折、財布の中にある金額があわないと訴えることがあっ
た。半年前から「家に知らない子どもが遊びに来ているが、挨拶をしてくれない」と
いう発言を繰り返すようになった。物忘れが徐々に悪化するため受診した。気分の
落ち込みはなく、趣味のガーデニングは楽しめている。睡眠障害と睡眠中の行動異
常を認めない。夫によると、知らない子どもが家に遊びに来たことはないという。
既往歴　：　25 歳時に異所性妊娠で手術。
生活歴　：　喫煙歴はない。飲酒は機会飲酒。夫と同居。車で 30 分の距離に長女夫
婦が住んでいる。
家族歴　：　父親は肺炎、母親は脳梗塞で死亡。
現　症　：　意識は清明。意思疎通は可能で、礼節は保たれている。身長 157 cm、
体重 52 kg。体温 36.2 ℃。脈拍 88/分、整。血圧 132/76 mmHg。呼吸数 12/分。
心音と呼吸音とに異常を認めない。腹部に異常を認めない。歩行は前傾姿勢で、歩
幅はやや小刻みである。脳神経系に異常を認めない。四肢筋力は正常だが、四肢に
歯車様筋強剛を認める。腱反射は正常で、運動失調、感覚障害を認めない。
検査所見　：　尿 所 見：蛋 白（－）、糖（－）。血 液 所 見：赤 血 球 438 万、Hb 13.2
g/dL、Ht 40 %、白血球 5,800、血小板 18 万。血液生化学所見：AST 26 U/L、
ALT 18 U/L、LD 162 U/L（基準 124～222）、γ-GT 16 U/L（基準 9 ～32）、アンモニ
ア 22 μg/dL（基準 18～48）、尿素窒素 16 mg/dL、クレアチニン 0.7 mg/dL、血糖
96 mg/dL、Na 142 mEq/L、K 4.2 mEq/L、Cl 98 mEq/L。CRP 0.1 mg/dL。頭部
単純 MRI では大脳皮質の萎縮を認める。0 この患者に適切な薬剤はどれか。
ａ　ドネペジル
ｂ　メラトニン
ｃ　クロナゼパム
ｄ　パロキセチン
ｅ　ハロペリドール"
C071,"次の文を読み、69～71 の問いに答えよ。
72 歳の女性。物忘れのため心配した夫に伴われて来院した。
現病歴　：　1 年前から、時折、財布の中にある金額があわないと訴えることがあっ
た。半年前から「家に知らない子どもが遊びに来ているが、挨拶をしてくれない」と
いう発言を繰り返すようになった。物忘れが徐々に悪化するため受診した。気分の
落ち込みはなく、趣味のガーデニングは楽しめている。睡眠障害と睡眠中の行動異
常を認めない。夫によると、知らない子どもが家に遊びに来たことはないという。
既往歴　：　25 歳時に異所性妊娠で手術。
生活歴　：　喫煙歴はない。飲酒は機会飲酒。夫と同居。車で 30 分の距離に長女夫
婦が住んでいる。
家族歴　：　父親は肺炎、母親は脳梗塞で死亡。
現　症　：　意識は清明。意思疎通は可能で、礼節は保たれている。身長 157 cm、
体重 52 kg。体温 36.2 ℃。脈拍 88/分、整。血圧 132/76 mmHg。呼吸数 12/分。
心音と呼吸音とに異常を認めない。腹部に異常を認めない。歩行は前傾姿勢で、歩
幅はやや小刻みである。脳神経系に異常を認めない。四肢筋力は正常だが、四肢に
歯車様筋強剛を認める。腱反射は正常で、運動失調、感覚障害を認めない。
検査所見　：　尿 所 見：蛋 白（－）、糖（－）。血 液 所 見：赤 血 球 438 万、Hb 13.2
g/dL、Ht 40 %、白血球 5,800、血小板 18 万。血液生化学所見：AST 26 U/L、
ALT 18 U/L、LD 162 U/L（基準 124～222）、γ-GT 16 U/L（基準 9 ～32）、アンモニ
ア 22 μg/dL（基準 18～48）、尿素窒素 16 mg/dL、クレアチニン 0.7 mg/dL、血糖
96 mg/dL、Na 142 mEq/L、K 4.2 mEq/L、Cl 98 mEq/L。CRP 0.1 mg/dL。頭部
単純 MRI では大脳皮質の萎縮を認める。この患者の今後について、アドバンス・ケア・プランニング〈ACP〉を行う方針
となった。
誤っているのはどれか。
ａ　多職種で支援する。
ｂ　患者より夫の意向を優先する。
ｃ　話し合った内容を記録に残す。
ｄ　患者が話しやすい環境を整える。
ｅ　患者の意思を繰り返し確認する。"
C072,"次の文を読み、72～74 の問いに答えよ。
78 歳の男性。意識混濁のため救急車で搬入された。
現病歴　：　8 年前の健康診断で高血糖を指摘されたが、そのままにしていた。半年
前から体重が 10 kg 以上減少した。口渇を自覚し疲れやすくなったため、ジュース
や栄養ドリンクをよく飲むようになった。 2 日前から微熱と倦怠感の訴えがあり、
一日中ベッドで横になっていた。本日、家族の呼びかけに応答しなくなったため家
族が救急車を要請した。
既往歴　：　25 歳時に肝炎。
生活歴　：　喫煙歴はない。飲酒は機会飲酒。
家族歴　：　長男が糖尿病で治療中である。
現　症　：　意識レベルは JCSⅡ-10。身長 168 cm、体重 51 kg。体温 37.2 ℃。心拍
数 92/分、整。血圧 100/64 mmHg。呼吸数 16/分。SpO2 98 %（room air）。対光反
射は両側ともに迅速である。咽頭は腫脹や発赤を認めない。頸静脈の怒張を認めな
い。心音と呼吸音とに異常を認めない。腹部は平坦、軟で、肝・脾を触知しない。
腸雑音を聴取しない。腱反射は低下している。
検査所見　：　尿所見：蛋白（－）、糖 4 ＋、ケトン体（－）、潜血（－）。血液所見：赤
血球 552 万、Hb 15.0 g/dL、Ht 48 %、白血球 10,600、血小板 35 万。血液生化学
所見：総蛋白 8.2 g/dL、アルブミン 4.0 g/dL、総ビリルビン 1.0 mg/dL、直接ビ
リルビン 0.2 mg/dL、AST 38 U/L、ALT 40 U/L、LD 208 U/L（基準 124～222）、
ALP 112 U/L（基準 38～113）、γ-GT 84 U/L（基準 13～64）、アミラーゼ 120 U/L（基
準 44～132）、CK 162 U/L（基準 59～248）、尿素窒素 42 mg/dL、クレアチニン 1.8
mg/dL、尿酸 10.8 mg/dL、血糖 936 mg/dL、HbA1c 13.0 %（基準 4.9～6.0）、総
コレステロール 262 mg/dL、トリグリセリド 280 mg/dL、血清総ケトン体 150
μmol/L（基準 130 以下）、Na 137 mEq/L、K 5.0 mEq/L、Cl 102 mEq/L。CRP 0.5
mg/dL。12 誘導心電図で異常を認めない。胸部エックス線写真で心胸郭比 46 %。
72 この患者で認める可能性の高い身体所見はどれか。
ａ　眼球陥凹
ｂ　手指振戦
ｃ　下腿の圧痕性浮腫
ｄ　呼気のアセトン臭
ｅ　足母趾基部の発赤腫脹"
D001,"前庭神経炎で正しいのはどれか。
ａ　再発することが多い。
ｂ　垂直性の眼振を認める。
ｃ　頭痛をともなう。
ｄ　難聴をともなう。
ｅ　吐き気をともなう。"
D002,"ウイルス発見以後、アフリカ各地で流行が繰り返されてきた。感染者の体液に触
れるとウイルスが傷口や粘膜から体内に入り感染する。発熱、倦怠感、頭痛、筋肉
痛と咽頭痛などに続いて嘔吐や下痢が出現する。病状回復後も精液内にウイルスが
残存することがある。過去の流行における平均の致死率は約 50 % である。
このウイルスはどれか。
ａ　エボラウイルス
ｂ　ジカウィルス
ｃ　新型コロナウィルス
ｄ　デングウイルス
ｅ　ポリオウイルス"
D003,"電気ショックが直ちに必要な心電図所見はどれか。
ａ　心静止
ｂ　心房細動
ｃ　無脈性心室頻拍
ｄ　完全房室ブロック
ｅ　無脈性電気活動〈PEA〉"
D004,"小児のチック症で正しいのはどれか。
ａ　男性に多い。
ｂ　思春期に好発する。
ｃ　緩徐な運動症状が多い。
ｄ　症状は睡眠時に多くみられる。
ｅ　生涯にわたり症状が続くことが多い。"
D005,"成人の鼠径ヘルニアで正しいのはどれか。
ａ　高齢女性に多い。
ｂ　外ヘルニアである。
ｃ　内鼠径ヘルニアの頻度が高い。
ｄ　腹膜鞘状突起の閉鎖不全が原因である。
ｅ　開腹手術の既往はリスクファクターである。"
D006,"成人男性の急性腎盂腎炎をきたす原因で最も頻度が高いのはどれか。
ａ　性感染症
ｂ　過活動膀胱
ｃ　糖尿病腎症
ｄ　間質性膀胱炎
ｅ　尿管嵌頓結石"
D007,"我が国において、血液透析に比較して腹膜透析で正しいのはどれか。
ａ　患者数は少ない。
ｂ　食事制限は厳しい。
ｃ　自宅での施行は困難である。
ｄ　動静脈シャント造設を要する。
ｅ　不均衡症候群を起こしやすい。"
D008,"急性呼吸窮迫症候群〈ARDS〉の病態で正しいのはどれか。
ａ　気道抵抗低下
ｂ　肺血管抵抗低下
ｃ　肺内シャント減少
ｄ　肺コンプライアンス増加
ｅ　肺サーファクタント減少"
D009,"原発性硬化性胆管炎に合併することが多いのはどれか。
ａ　虚血性腸炎
ｂ　偽膜性腸炎
ｃ　大腸憩室炎
ｄ　潰瘍性大腸炎
ｅ　過敏性腸症候群"
D010,"眼窩吹き抜け骨折で起こりにくいのはどれか。
ａ　複　視
ｂ　鼻出血
ｃ　嗅覚障害
ｄ　眼球上転障害
ｅ　頰部知覚障害"
D011,"重症複合免疫不全症で正しいのはどれか。
ａ　全身のリンパ節が腫大する。
ｂ　ウィルスへの免疫は保たれる。
ｃ　顕性遺伝（優性遺伝）の形式をとる。
ｄ　血清免疫グロブリンは正常範囲である。
ｅ　生後間もなくから体重増加は不良となる。"
D018,"32 歳の女性（ 0 妊 0 産）。無月経を主訴に来院した。初経は 13 歳。月経周期は順
調であったが、29 歳から月経不順があり、31 歳から無月経となり産婦人科を受診
した。 6 か月前から頭痛を自覚し、 2 か月前から頭痛の頻度と強さが増加した。身
長 165 cm、体重 55 kg。体温 36.3 ℃。脈拍 64/分、整。血圧 120/67 mmHg。呼吸
数 18/分。乳房は発達している。外性器は女性型で、陰毛・腋毛を認める。血液所
見：赤血球 350 万、Hb 12.1 g/dL、Ht 33 %、白血球 3,700、血小板 31 万。血液生
化学所見：TSH 2.3 μU/mL（基準 0.2～4.0）、プロラクチン 125 ng/mL（基準 15 以
下）、hCG＜0.5 IU/L（基準 1.0 以下）。経腟超音波検査で子宮の大きさは正常だが
子宮内膜は薄い。卵巣は正常大で、内部に小卵胞を認める。
次に行うべき画像検査はどれか。
ａ　腹部 CT
ｂ　FDG-PET
ｃ　下垂体 MRI
ｄ　マンモグラフィ
ｅ　甲状腺超音波検査"
D019,"73 歳の女性。筋力低下と嚥下困難を主訴に来院した。 2 か月前から階段昇降が
困難になり、 1 か月前から布団の上げ下ろしができなくなった。 2 週間前から上眼
瞼の浮腫および全身の紅斑が出現し、 7 日前からむせのため食事摂取が困難になっ
たため受診した。意識は清明。身長 154 cm、体重 40 kg。体温 37.5 ℃。脈拍
96/分、整。血圧 134/70 mmHg。呼吸数 16/分。SpO2 97 %（room air）。上眼瞼に
淡い浮腫性紅斑および両手指の関節背面に紅色丘疹を認める。両耳介、前頸部、背
部、上肢伸側および臀部外側に紅斑を認める。心音と呼吸音とに異常を認めない。
表在リンパ節腫大を認めない。四肢近位筋に対称性筋力低下を認める。四肢に感覚
異常を認めない。尿所見に異常を認めない。血液所見：赤血球 372 万、Hb 11.3
g/dL、Ht 33 %、白血球 5,900（好中球 75 %、好酸球 1 %、単球 12 %、リンパ球
12 %）、血小板 26 万。血液生化学所見：総蛋白 5.6 g/dL、アルブミン 3.0 g/dL、
AST 108 U/L、 ALT 79 U/L、 LD 628 U/L（基 準 124～222）、 γ-GT 30 U/L（基 準
9 ～32）、CK 1,620 U/L（基準 41～153）、尿素窒素 12 mg/dL、クレアチニン 0.4
mg/dL、血 糖 111 mg/dL、TSH 3.8 μU/mL（基 準 0.2～4.0）、FT3 2.7 pg/mL（基
準 2.3～4.3）、FT4 1.1 ng/dL（基準 0.8～2.2）。免疫血清学所見：CRP 0.8 mg/dL、
抗 TIF1-γ 抗体陽性。胸部エックス線写真に異常を認めない。
この患者で最も注意すべき合併症はどれか。
ａ　肝不全
ｂ　悪性腫瘍
ｃ　間質性肺炎
ｄ　急性腎障害
ｅ　膀胱直腸障害"
D020,"80 歳の女性。脳梗塞後、誤嚥性肺炎で入院となった。抗菌薬を 7 日間投与した。
肺炎は軽快傾向にあるが、 1 日 10 回以上の水様性下痢が出現した。意識は清明。
身長 154 cm、体重 43 kg。体温 37.3 ℃。脈拍 72/分、整。血圧 136/80 mmHg。呼
吸数 18/分。SpO2 97 %（room air）。心音と呼吸音とに異常を認めない。腹部は平
坦で、下腹部に軽い圧痛あり。血液所見：赤血球 380 万、Hb 11.0 g/dL、白血球
10,100、血小板 21 万。血液生化学所見：総蛋白 7.3 g/dL、アルブミン 3.9 g/dL、
総ビリルビン 0.8 mg/dL、AST 30 U/L、ALT 35 U/L、LD 140 U/L（基準 124～
222）、γ-GT 30 U/L（基準 9 ～32）、アミラーゼ 100 U/L（基準 44～132）、尿素窒素
12 mg/dL、クレアチニン 0.8 mg/dL、血糖 98 mg/dL。CRP 1.2 mg/dL。腹部エッ
クス線写真で異常を認めない。
この時点で実施すべき検査はどれか。
ａ　便潜血
ｂ　便培養
ｃ　尿素呼気試験
ｄ　便中 CD トキシン
ｅ　α1 アンチトリプシン試験"
